39	40	0.042423244	0.082362596
4	41	0.833475181	0.006356148
8	41	0.181678828	0.812936749
1	42	0.565662428	0.018731459
5	42	0.700034567	0.887396113
9	42	0.081628432	0.84033665
10	42	0.472740614	0.399875303
17	42	0.898397863	0.220884498
24	42	0.930023293	0.766918738
41	42	0.946611156	0.081921416
19	43	0.425158248	0.910332589
27	43	0.509388639	0.86743515
30	43	0.348856895	0.815264805
35	43	0.927172095	0.119932753
13	44	0.407978293	0.39074037
15	44	0.11813974	0.410075051
27	44	0.143547588	0.387867959
32	44	0.810392741	0.761990506
37	44	0.58934831	0.074417318
39	44	0.031613316	0.394860905
43	44	0.00903569	0.751478909
20	45	0.504254275	0.685031942
31	45	0.195769646	0.836339494
36	45	0.603612735	0.766482233
2	46	0.013464651	0.392813563
14	46	0.456580659	0.01089355
26	46	0.740894126	0.522912034
34	46	0.128040119	0.372178766
38	46	0.480256486	0.544583908
45	46	0.602959444	0.049005877
22	47	0.76347637	0.97229874
3	48	0.66673524	0.688105989
7	48	0.324426481	0.789374971
16	48	0.205785752	0.311633692
23	48	0.714224673	0.813851231
33	48	0.633435112	0.753253213
40	48	0.306251731	0.373207547
47	48	0.756894771	0.806521592
45	49	0.755238929	0.067774378
33	50	0.818587594	0.138296205
47	50	0.266922796	0.327708263
49	50	0.582766439	0.363953728
12	51	0.804295714	0.279447464
25	51	0.309496438	0.175556903
29	51	0.112363446	0.455975394
31	51	0.084028292	0.358784196
9	52	0.674225323	0.146681968
22	52	0.583804749	0.589443959
23	52	0.953294904	0.303540254
41	52	0.465261351	0.198088412
51	52	0.609927462	0.225705193
4	53	0.766265188	0.441798786
6	53	0.79911604	0.71913946
41	53	0.468728543	0.421087155
26	54	0.558105135	0.979756065
47	54	0.604896086	0.205581537
49	54	0.811132022	0.812732852
50	54	0.788469464	0.318545494
53	54	0.695229987	0.357530283
15	55	0.060798442	0.873282501
19	55	0.057257463	0.716504468
32	55	0.39025621	0.901065671
35	55	0.023970987	0.00697645
39	55	0.528358741	0.910367764
40	55	0.518134761	0.885418053
7	56	0.174296562	0.525849146
20	56	0.580331579	0.186405686
30	56	0.324752762	0.320742155
31	56	0.96796145	0.360964315
32	56	0.195015783	0.813725929
36	56	0.126121408	0.893273924
55	56	0.466518909	0.68148193
28	57	0.336756176	0.318965063
2	58	0.214240799	0.781229122
43	58	0.014906437	0.020717832
45	58	0.209782591	0.116962585
49	58	0.275305979	0.790077856
57	58	0.968475113	0.847479583
4	59	0.136683177	0.644087648
7	59	0.72298174	0.740528335
18	59	0.965142695	0.514467539
37	59	0.597365636	0.18536173
37	60	0.920214583	0.572495508
59	60	0.396626484	0.752761021
3	61	0.506633861	0.765572668
7	61	0.566866254	0.695345375
11	61	0.371669683	0.352050766
14	61	0.523436747	0.991101519
16	61	0.584277184	0.743293517
40	61	0.323272231	0.808356597
48	61	0.538496413	0.027442186
60	61	0.509918117	0.884796095
19	62	0.075255876	0.374163353
27	62	0.21422799	0.654532693
32	62	0.670403099	0.573911596
35	62	0.93035258	0.735477559
44	62	0.12046345	0.862788986
48	62	0.416171437	0.632242328
55	62	0.470638238	0.586519902
18	63	0.415705466	0.561883887
21	63	0.229308231	0.126182078
28	63	0.404228878	0.070192906
46	63	0.115657619	0.369947026
57	63	0.702153725	0.22483701
62	63	0.273298845	0.61440103
28	64	0.221229066	0.86959109
43	64	0.754902998	0.505472287
59	64	0.731205844	0.504196559
60	64	0.012529148	0.658567398
3	65	0.148065833	0.906099765
7	65	0.72545368	0.753889876
10	65	0.68116746	0.901169895
14	65	0.384503822	0.569056516
33	65	0.027092069	0.237902863
48	65	0.27548723	0.323144801
61	65	0.381154712	0.167908064
64	65	0.022122049	0.972451055
1	66	0.45212707	0.384913535
18	66	0.00090509	0.25595246
21	66	0.402844992	0.423439762
28	66	0.464027201	0.820091833
57	66	0.90923971	0.721212384
64	66	0.68189556	0.134138191
25	67	0.938214841	0.498668688
45	67	0.726538184	0.128200927
49	67	0.830119823	0.719362526
60	67	0.71093595	0.231500073
66	67	0.573985494	0.090927147
17	68	0.988155627	0.608613226
42	68	0.50331996	0.856360843
47	68	0.058919603	0.620281372
50	68	0.209515595	0.827386274
54	68	0.792479553	0.537958296
8	69	0.690407149	0.92873793
9	69	0.165874572	0.666198856
16	69	0.417252982	0.824440895
22	69	0.51139614	0.980608462
23	69	0.390467385	0.263193159
51	69	0.216330265	0.35516477
52	69	0.56751005	0.242076725
68	69	0.97641901	0.939396613
5	70	0.123663779	0.168239263
12	70	0.427932536	0.457775133
25	70	0.854070668	0.516170974
29	70	0.383085329	0.507666071
51	70	0.027592999	0.705978898
21	71	0.713392441	0.235097411
28	71	0.811111601	0.964667533
44	71	0.073643792	0.1410884
57	71	0.86065095	0.351229361
63	71	0.310802805	0.519393689
66	71	0.520527236	0.148558107
70	71	0.881332374	0.492404059
15	72	0.902912282	0.794281807
19	72	0.238126363	0.820388221
32	72	0.908030165	0.203458617
35	72	0.77893005	0.236433556
39	72	0.103219161	0.288625731
55	72	0.94324514	0.980636871
61	72	0.496817387	0.772130058
62	72	0.693327695	0.941675414
3	73	0.763901724	0.562327995
4	73	0.260585329	0.02349645
11	73	0.78560671	0.990887062
41	73	0.879500641	0.064119597
53	73	0.919244243	0.200666818
72	73	0.956585214	0.553560128
8	74	0.391801844	0.57056512
47	74	0.718831111	0.522220806
50	74	0.438562188	0.268416505
54	74	0.13184925	0.845063052
68	74	0.013536643	0.168576727
3	75	0.153197356	0.506819421
4	75	0.309229514	0.922777876
6	75	0.131845502	0.913320821
11	75	0.67272173	0.344384547
41	75	0.903822866	0.862144681
53	75	0.931826458	0.77575214
73	75	0.602318672	0.353011882
74	75	0.573998384	0.050637088
21	76	0.048245727	0.086904661
45	76	0.602531833	0.356930343
49	76	0.587272052	0.05003675
58	76	0.294028112	0.571815413
67	76	0.157107342	0.026625595
21	77	0.991693768	0.043952484
28	77	0.598580471	0.562055623
57	77	0.266051991	0.689171367
60	77	0.621981953	0.918909559
63	77	0.43562553	0.11389013
67	77	0.745086803	0.702349459
71	77	0.079418657	0.63640289
76	77	0.330554449	0.823213167
8	78	0.501100101	0.066372264
9	78	0.674965798	0.871468499
22	78	0.994006905	0.607753052
23	78	0.686141282	0.828848963
52	78	0.667619292	0.448504607
74	78	0.179417945	0.385569513
8	79	0.001517664	0.429697354
9	79	0.564057073	0.034204234
23	79	0.432944034	0.051472907
24	79	0.393830408	0.482228033
29	79	0.930826813	0.876888875
51	79	0.369133766	0.0592503
52	79	0.206747955	0.86562691
69	79	0.495445745	0.842033897
78	79	0.672836917	0.021739969
20	80	0.42569008	0.732444565
30	80	0.431406382	0.835689343
31	80	0.090958154	0.796039157
32	80	0.477553698	0.332898728
36	80	0.153534855	0.165577224
44	80	0.963700992	0.627373829
56	80	0.918770724	0.538078801
30	81	0.959945248	0.323546842
38	81	0.770513657	0.186594078
80	81	0.738479768	0.736750712
4	82	0.075664003	0.681415231
6	82	0.079075589	0.188082398
11	82	0.832666527	0.32202438
17	82	0.697044969	0.045346044
41	82	0.111655219	0.661370725
73	82	0.014380016	0.874232992
8	83	0.8734767	0.871895723
30	83	0.417490517	0.660972911
31	83	0.282939022	0.425568509
40	83	0.408788327	0.464334102
75	83	0.177520703	0.589927157
78	83	0.904293372	0.445271644
81	83	0.531691616	0.770670452
82	83	0.446662115	0.50340786
47	84	0.609190543	0.136189277
50	84	0.048405308	0.727485624
54	84	0.830373398	0.525701929
68	84	0.932179501	0.053548694
70	84	0.384877296	0.325440331
74	84	0.101830327	0.597865747
82	84	0.449919671	0.29554395
4	85	0.307451727	0.201042485
6	85	0.9757821	0.004545293
11	85	0.992526743	0.628360775
25	85	0.968282553	0.318404992
50	85	0.202487242	0.181952269
53	85	0.943204989	0.242455218
75	85	0.173419312	0.127062557
82	85	0.798921901	0.144769902
84	85	0.447986527	0.389810378
7	86	0.546371836	0.59764876
13	86	0.58440705	0.274507248
15	86	0.864371705	0.064192192
27	86	0.238520055	0.991926707
32	86	0.351862347	0.188406592
39	86	0.375462891	0.600934001
44	86	0.644709017	0.317293112
81	86	0.296131884	0.779666178
45	87	0.724492913	0.182067441
49	87	0.111372401	0.516308026
54	87	0.915885233	0.523177502
58	87	0.827396876	0.972524095
67	87	0.133132672	0.834865146
76	87	0.879940841	0.14426311
81	87	0.457817182	0.200728048
18	88	0.919287601	0.710526665
21	88	0.546717554	0.230889694
25	88	0.523264671	0.713766519
57	88	0.092884371	0.19768965
63	88	0.847419448	0.922964506
66	88	0.516173789	0.238743404
87	88	0.207246036	0.186108515
47	89	0.888300059	0.091910263
50	89	0.329554499	0.139904843
54	89	0.522930691	0.185012306
59	89	0.512345456	0.921483548
68	89	0.416560669	0.318149269
70	89	0.707162129	0.072908866
74	89	0.157074282	0.194183906
84	89	0.840603953	0.491019387
2	90	0.133316294	0.378373788
26	90	0.697573187	0.763475255
34	90	0.018902959	0.859592558
38	90	0.460574944	0.849232956
46	90	0.945460113	0.402532867
56	90	0.992259117	0.427161976
89	90	0.588399781	0.854647318
1	91	0.934244431	0.399745148
6	91	0.080725856	0.088184328
9	91	0.027393729	0.580626875
12	91	0.885106138	0.67124861
24	91	0.458765618	0.580490489
25	91	0.415151336	0.400646217
29	91	0.548673058	0.418935969
51	91	0.406759968	0.495226995
70	91	0.066274696	0.260626024
30	92	0.850092564	0.332804778
45	92	0.690175007	0.397261784
49	92	0.731802059	0.837460733
58	92	0.058212767	0.636013844
67	92	0.954670957	0.286416447
70	92	0.792564643	0.581719981
81	92	0.642354556	0.212121136
87	92	0.151225433	0.982560428
16	93	0.314887365	0.714072106
36	93	0.536041792	0.447831833
49	93	0.223639725	0.720210957
58	93	0.515882307	0.216312232
62	93	0.730860225	0.492702183
67	93	0.042560144	0.087940506
76	93	0.941018731	0.558943398
87	93	0.637963382	0.710048301
92	93	0.227885799	0.072262609
1	94	0.200075299	0.70649916
5	94	0.521425453	0.204573757
10	94	0.303967923	0.336357928
17	94	0.160999298	0.599054015
24	94	0.148498537	0.513185021
42	94	0.918597214	0.414657816
81	94	0.067272352	0.029226427
83	94	0.378773689	0.349229991
92	94	0.379669678	0.603162908
20	95	0.943518737	0.972141246
30	95	0.115883814	0.250381278
31	95	0.874772668	0.887379371
35	95	0.714949775	0.633046439
36	95	0.472645231	0.910657644
56	95	0.008196426	0.1379855
80	95	0.474324352	0.289903841
81	95	0.510224162	0.964477486
83	95	0.058009087	0.713504337
18	96	0.474031938	0.530445412
28	96	0.525348065	0.905841375
38	96	0.292480566	0.481239936
57	96	0.85988926	0.769774701
63	96	0.379579691	0.850051
70	96	0.131454502	0.474041342
71	96	0.0917261	0.144106831
77	96	0.353103987	0.250348547
88	96	0.15175627	0.886296254
18	97	0.781953957	0.376058407
21	97	0.789523926	0.863093214
28	97	0.787011664	0.285065651
49	97	0.548889853	0.435767043
57	97	0.995873768	0.180911687
66	97	0.072648089	0.209284643
77	97	0.901885115	0.963369652
88	97	0.458371757	0.708003738
6	98	0.874197277	0.698682825
12	98	0.937373044	0.368470449
59	98	0.637130069	0.871049267
60	98	0.978075889	0.763117188
64	98	0.019741795	0.296952016
87	98	0.380726907	0.260950363
6	99	0.740147304	0.739154161
11	99	0.682533239	0.192564633
41	99	0.378327187	0.079404622
49	99	0.462885621	0.476951779
53	99	0.176691332	0.514434991
78	99	0.879726821	0.283018131
82	99	0.827386187	0.390188338
85	99	0.213457823	0.059715615
98	99	0.81140107	0.02064456
15	100	0.13538133	0.253919323
19	100	0.183421322	0.830514948
32	100	0.946174341	0.439279692
35	100	0.513238047	0.696392541
55	100	0.601428831	0.630732504
62	100	0.773424843	0.516678827
72	100	0.119886583	0.870100417
86	100	0.223617123	0.438288414
90	100	0.943778611	0.2276656
3	101	0.156526175	0.222662938
7	101	0.625708392	0.271632827
14	101	0.964343662	0.044089999
16	101	0.972532635	0.368074728
33	101	0.134552365	0.022045365
40	101	0.130451174	0.140044825
48	101	0.994416079	0.389840297
65	101	0.922513397	0.270664121
83	101	0.205286277	0.975320417
100	101	0.511709988	0.436430581
2	102	0.205022339	0.696555195
20	102	0.215739437	0.424179883
30	102	0.287478734	0.145785508
31	102	0.091509893	0.336692966
36	102	0.85277655	0.135241492
52	102	0.354348931	0.563660295
56	102	0.437287788	0.379960256
59	102	0.975848054	0.466164082
80	102	0.823479598	0.151536592
95	102	0.5313506	0.895187141
4	103	0.536904662	0.601108139
11	103	0.318938939	0.3253819
41	103	0.476738621	0.478603095
53	103	0.675952287	0.608779632
73	103	0.490973391	0.962406283
75	103	0.632684627	0.306410339
99	103	0.960268364	0.143957716
101	103	0.81062675	0.354812086
2	104	0.867339775	0.727870562
26	104	0.087526635	0.587878531
34	104	0.034988823	0.92895949
38	104	0.895633819	0.751075647
46	104	0.231008454	0.2035946
71	104	0.953728746	0.74838424
90	104	0.00712553	0.65093659
103	104	0.071281086	0.270723647
1	105	0.547070371	0.992214039
5	105	0.680242331	0.094086814
10	105	0.818765291	0.331316576
12	105	0.602076976	0.686020743
17	105	0.286244439	0.010636438
24	105	0.670009299	0.623561063
42	105	0.114598798	0.457524873
68	105	0.961388106	0.833071054
73	105	0.507192251	0.587052886
88	105	0.756509476	0.813410766
94	105	0.897455277	0.699530897
2	106	0.61514666	0.375806965
26	106	0.482210691	0.640778525
34	106	0.308207742	0.823238558
38	106	0.18972935	0.907016072
46	106	0.653721023	0.603000842
63	106	0.56120758	0.659567046
81	106	0.090323293	0.827400696
90	106	0.892784049	0.21633981
104	106	0.22311105	0.863532284
3	107	0.70630246	0.254175009
7	107	0.694169093	0.649401005
14	107	0.400338977	0.504754416
16	107	0.385700792	0.991800509
26	107	0.931320232	0.753739278
33	107	0.508080522	0.448993114
40	107	0.132524768	0.666293126
57	107	0.251814058	0.909383348
61	107	0.448869982	0.448488435
65	107	0.097412698	0.48519555
93	107	0.788634521	0.919375329
6	108	0.290145887	0.284627585
11	108	0.203660633	0.420656157
41	108	0.46837816	0.394949115
73	108	0.470759733	0.949402146
76	108	0.161513528	0.27008654
82	108	0.674503168	0.9556212
85	108	0.228934449	0.76713548
89	108	0.185634538	0.829563859
99	108	0.128049631	0.460504791
103	108	0.856214123	0.274444215
5	109	0.95286252	0.137771637
8	109	0.851768306	0.737503773
10	109	0.328523603	0.310334933
22	109	0.816793114	0.930213511
23	109	0.736466547	0.803352099
52	109	0.345020354	0.997217443
69	109	0.339704872	0.016421746
78	109	0.353495285	0.678614907
79	109	0.486596277	0.937304949
2	110	0.318718463	0.684904381
26	110	0.994586128	0.766857463
31	110	0.790130991	0.382834384
34	110	0.623732073	0.65532909
38	110	0.13367558	0.071091582
46	110	0.0357758	0.7786534
64	110	0.849105369	0.265176441
80	110	0.054292447	0.278957219
90	110	0.595100914	0.278674042
104	110	0.136241558	0.092466576
106	110	0.221211364	0.734837368
14	111	0.20564807	0.820271238
25	111	0.933911562	0.778944349
47	111	0.429623748	0.618518768
50	111	0.500107215	0.678032307
54	111	0.396581633	0.440386094
68	111	0.394126684	0.596497892
74	111	0.610476014	0.244630729
81	111	0.905055396	0.969696075
84	111	0.140233946	0.508257588
89	111	0.229148711	0.568296128
8	112	0.963009973	0.239507337
9	112	0.870585956	0.658867967
22	112	0.64202963	0.09844045
24	112	0.788990674	0.618924462
47	112	0.71488934	0.841044338
52	112	0.90726536	0.875635456
65	112	0.826989521	0.065793723
69	112	0.222227442	0.913861445
78	112	0.506857435	0.129859563
79	112	0.521558808	0.357511493
109	112	0.383650301	0.291215321
45	113	0.710765152	0.074717725
53	113	0.162215608	0.988565126
58	113	0.50317311	0.067275115
64	113	0.342681322	0.702176338
67	113	0.668644236	0.369073259
76	113	0.5492945	0.859260264
92	113	0.011068399	0.651111042
93	113	0.034428753	0.077711212
97	113	0.565800696	0.523609777
98	113	0.72653424	0.10415163
18	114	0.258995871	0.627017139
21	114	0.36271192	0.479982021
29	114	0.613710038	0.703451365
60	114	0.91047722	0.272994133
66	114	0.047234308	0.570249242
71	114	0.628288704	0.329744251
77	114	0.532966541	0.255560482
88	114	0.598211567	0.391189656
96	114	0.082123477	0.96796803
97	114	0.509342546	0.200525843
16	115	0.724610731	0.18305283
47	115	0.601967578	0.356850437
50	115	0.162240622	0.323445903
54	115	0.438080275	0.146393152
59	115	0.934599085	0.973533426
68	115	0.787821146	0.493563483
74	115	0.637714934	0.7821329
84	115	0.813356784	0.309850414
89	115	0.566858553	0.150571985
105	115	0.941209334	0.561000111
111	115	0.787643786	0.177302386
